0,1,2,3,4,word,summary
381330.95445349516,77.5514693220274,0.002056120153715979,0.0005730550635092424,0.0005964243503463473,summaryOfAllWords,343823.3003626522
181.9319824149217,-90.43893180665765,0.1284046619484825,-0.05725515098100954,-0.09912965386882905,Hurricane,215.22240063873406
-4.580166225287616,-0.9988151186626166,-0.003056456655855369,-0.03642950368471272,-0.06272116654648925,Imelda,8.373942669886219
-7.263566464451335,0.286008612571544,-0.047183032985283174,-0.027020915543982255,-0.040635571134163176,hurrican+e imelda,5.398833690146728
-9.180901223115752,1.2006827443140826,-0.10615449819962763,-0.011486899544000402,-0.0074082059210878945,rumbles,3.27453306256543
-9.180901223115752,1.2006827443140826,-0.10615449819962763,-0.011486899544000402,-0.0074082059210878945,imelda rumbles,3.27453306256543
34.12490719114795,-19.564884519662776,0.21208518452009645,-0.029695762539682195,-0.10671454124725407,toward,51.301486387283866
-9.161350398016902,1.1913944230040676,-0.10530825610096106,-0.011739409337423505,-0.007923220889488096,rumbles toward,3.296177510390553
-2.973601144061016,-1.7687957259495306,0.0143595293041133,-0.039767044389071915,-0.07097975357509065,Bermuda,10.155484226419341
-7.294869770308909,0.3009781015551525,-0.04788086492700265,-0.026858984736224497,-0.04027012405182926,toward bermuda,5.364135613372837
1.7193999665567183,-4.01910422425994,0.11509673263230928,-0.04063588536130437,-0.06050832386554514,airport,15.36007838755043
-9.112705193691445,1.1682780130670767,-0.10323499858120008,-0.012354048355383167,-0.009179732277112034,bermuda airport,3.3500344514861973
24.45827063943844,-14.930582508688655,0.22447154812451633,-0.046508829972611486,-0.11132319250202938,schools,40.58137819018527
-9.085556874884636,1.155373565269302,-0.10209747863331706,-0.012688879565516096,-0.0098659873837155,airport school+s,3.380092882523411
13.35293132762209,-9.617937198800064,0.33775198494677844,-0.04156971690434429,-0.09302066233579351,government,28.27067836879204
-9.056178451494553,1.1414063982736837,-0.10088185688669354,-0.013044834247023608,-0.01059691661374466,school+s government,3.412621637723894
-3.724072825256041,-1.4092724994672183,0.005418558943477182,-0.04036059249688646,-0.07233949257303109,offices,9.323342015729457
-9.016761150430217,1.1226622918051643,-0.09927527909936307,-0.01351232792012598,-0.011559075017401593,government office+s,3.4562676108701673
16.87235404838605,-11.285862113371163,0.09080264526552508,-0.041306967980911005,-0.10467653626580437,close,32.16536351118432
-8.985274434165785,1.1076860543846123,-0.09801154127206405,-0.013877722830617775,-0.01231285894383033,office+s clos+e,3.491133673862348
-9.218912369213877,1.2187373533706183,-0.10782170874076721,-0.010986633701671229,-0.006389889549262118,clos+e hurrican+e,3.2324531696283048
11.758737691662061,-8.83368893515005,0.08443662462686327,-0.051802713131641906,-0.10239529301380121,barreling,26.494191872067216
-8.861385796326935,1.0487329684362865,-0.09320015839360088,-0.015250277671232246,-0.015158481685191984,imelda barreling,3.6283306079419484
-3.941074809305082,-1.3050762303866907,0.004419176462988693,-0.03788406963863343,-0.06629277628878141,barreling toward,9.082623395433654
71.72389356831995,-37.589573149958206,0.10431099107701848,0.06957389212381523,-0.08769220071866304,forecasters,92.99772360925108
-8.670406846229007,0.9577791009767269,-0.08624556417457999,-0.01718327201907267,-0.019205576150784925,bermuda forecasters,3.8398576932416004
24.042171194980668,-14.724592981508756,0.10684588384707641,-0.060325212614000305,-0.10300071351828263,warn,40.11715768450895
-1.8739464893250428,-2.296263341670522,0.01140841958682575,-0.06285776772919874,-0.041990395445304945,forecasters warn,11.375103052974147
14.690211623562591,-10.245833734102398,0.17614952029715877,-0.13859949824858658,0.04540508291752746,would,29.74804891375878
-8.465815843916017,0.8602564444471252,-0.07934639405851229,-0.019043235614625165,-0.02314613136961117,warn would,4.0664989115427534
-4.504671432892659,-1.034990081794973,-0.0021299607164041723,-0.03661167093782549,-0.06316611559427775,swipe,8.457656547906174
-8.385429644614417,0.8219176421133654,-0.07677573299793097,-0.019722023345082655,-0.024596137486448764,would swipe,4.155558060400264
14.850420240180826,-10.316966816460361,0.14250154908831764,-0.013435687000161702,-0.07557566017964731,past,29.923262773239365
